1-Wire/iButton Part Number: DS1923
1-Wire/iButton Registration Number: 010000004477E041
Mission in Progress?  false
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 600 second(s)
Mission Start Time:  Wed Feb 26 12:59:01 CET 2020
Mission Sample Count:  1016
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Wed Feb 26 12:59:01 CET 2020
Total Mission Samples:  1016
Total Device Samples:  69018
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  0.6 %RH
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
27/02/20 16:39:01,C,23,64
27/02/20 16:49:01,C,23,64
27/02/20 16:59:01,C,23,64
27/02/20 17:09:01,C,24,14
27/02/20 17:19:01,C,23,64
27/02/20 17:29:01,C,23,64
27/02/20 17:39:01,C,23,64
27/02/20 17:49:01,C,23,64
27/02/20 17:59:01,C,24,14
27/02/20 18:09:01,C,23,64
27/02/20 18:19:01,C,23,64
27/02/20 18:29:01,C,23,64
27/02/20 18:39:01,C,23,64
27/02/20 18:49:01,C,24,14
27/02/20 18:59:01,C,24,14
27/02/20 19:09:01,C,23,64
27/02/20 19:19:01,C,23,64
27/02/20 19:29:01,C,24,14
27/02/20 19:39:01,C,23,64
27/02/20 19:49:01,C,23,64
27/02/20 19:59:01,C,23,64
27/02/20 20:09:01,C,24,14
27/02/20 20:19:01,C,23,64
27/02/20 20:29:01,C,24,14
27/02/20 20:39:01,C,24,14
27/02/20 20:49:01,C,24,14
27/02/20 20:59:01,C,23,64
27/02/20 21:09:01,C,24,14
27/02/20 21:19:01,C,23,64
27/02/20 21:29:01,C,24,14
27/02/20 21:39:01,C,24,14
27/02/20 21:49:01,C,24,14
27/02/20 21:59:01,C,24,14
27/02/20 22:09:01,C,23,64
27/02/20 22:19:01,C,24,14
27/02/20 22:29:01,C,24,14
27/02/20 22:39:01,C,24,14
27/02/20 22:49:01,C,24,14
